,age,gender,country,education,job_title,years_coding,salary,Data_Science_Course,Languages
7213,35-39,Male,India,Master’s degree,Business Analyst,< 1 years,"25,000-29,999",University Courses (resulting in a university degree),Python;SQL;University Courses (resulting in a university degree)
7214,22-24,Male,Nigeria,Bachelor’s degree,Data Scientist,< 1 years,$0-999,None,Python;None
7217,22-24,Male,Kenya,Bachelor’s degree,Data Scientist,< 1 years,$0-999,edX;DataCamp;Kaggle Courses (i.e. Kaggle Learn),Python;edX;DataCamp;Kaggle Courses (i.e. Kaggle Learn)
7219,18-21,Male,Brazil,Master’s degree,Data Scientist,3-5 years,"10,000-14,999",Coursera;DataCamp;Udemy;University Courses (resulting in a university degree),Python;Bash;Coursera;DataCamp;Udemy;University Courses (resulting in a university degree)
7220,18-21,Male,India,Bachelor’s degree,Statistician,3-5 years,$0-999,Kaggle Courses (i.e. Kaggle Learn),Python;SQL;Kaggle Courses (i.e. Kaggle Learn)
7222,25-29,Male,Israel,Master’s degree,Product/Project Manager,< 1 years,"10,000-14,999",Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn)
7223,45-49,Male,Italy,Bachelor’s degree,Other,5-10 years,"100,000-124,999",Coursera;edX;Udemy,Python;R;Javascript;Coursera;edX;Udemy
7226,45-49,Male,United States of America,Master’s degree,Data Scientist,20+ years,"150,000-199,999",Udacity;Coursera;University Courses (resulting in a university degree),Python;R;SQL;Bash;Udacity;Coursera;University Courses (resulting in a university degree)
7229,30-34,Male,Israel,Master’s degree,Other,1-2 years,"60,000-69,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree),Python;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree)
7230,25-29,Male,United States of America,Bachelor’s degree,Data Engineer,3-5 years,"100,000-124,999",,Python;SQL;
7231,35-39,Male,Other,Bachelor’s degree,DBA/Database Engineer,1-2 years,"60,000-69,999",Udacity;DataCamp;DataQuest,Python;SQL;Udacity;DataCamp;DataQuest
7233,35-39,Male,Portugal,Doctoral degree,Software Engineer,< 1 years,"10,000-14,999",Coursera;edX;DataQuest;Kaggle Courses (i.e. Kaggle Learn),SQL;TypeScript;Other;Coursera;edX;DataQuest;Kaggle Courses (i.e. Kaggle Learn)
7234,25-29,Male,Colombia,Bachelor’s degree,Data Analyst,5-10 years,"60,000-69,999",Coursera;edX;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning,Python;R;SQL;Java;Coursera;edX;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning
7235,45-49,Male,United States of America,Bachelor’s degree,Data Engineer,1-2 years,"125,000-149,999",Coursera,Python;R;SQL;Coursera
7236,30-34,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,5-10 years,"60,000-69,999",Udacity;Coursera;DataCamp;University Courses (resulting in a university degree),Python;R;SQL;Udacity;Coursera;DataCamp;University Courses (resulting in a university degree)
7237,45-49,Male,Pakistan,Master’s degree,Software Engineer,10-20 years,"3,000-3,999",Coursera;edX,Python;SQL;Javascript;Bash;Other;Coursera;edX
7238,50-54,Male,Taiwan,Bachelor’s degree,Research Scientist,1-2 years,"70,000-79,999",Udemy,Python;Udemy
7239,25-29,Female,United States of America,Master’s degree,Software Engineer,1-2 years,"90,000-99,999",Udemy;LinkedIn Learning,SQL;Java;Udemy;LinkedIn Learning
7240,30-34,Male,Brazil,Bachelor’s degree,Data Analyst,< 1 years,"2,000-2,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy,R;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy
7241,40-44,Male,United States of America,Master’s degree,Product/Project Manager,5-10 years,$0-999,Coursera;edX,SQL;Javascript;Coursera;edX
7242,50-54,Male,Germany,Master’s degree,Research Scientist,1-2 years,"70,000-79,999",Udacity;Coursera;Udemy,Python;SQL;C++;Java;Other;Udacity;Coursera;Udemy
7245,25-29,Male,United States of America,Master’s degree,Data Engineer,1-2 years,"50,000-59,999",Coursera;DataCamp;University Courses (resulting in a university degree),Python;SQL;Bash;Coursera;DataCamp;University Courses (resulting in a university degree)
7247,40-44,Male,India,Master’s degree,Product/Project Manager,5-10 years,"40,000-49,999",Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree),Python;R;SQL;C;C++;Java;Javascript;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);University Courses (resulting in a university degree)
7248,30-34,Male,United States of America,Master’s degree,Data Scientist,3-5 years,"90,000-99,999",Coursera;Udemy;University Courses (resulting in a university degree),Python;R;SQL;Coursera;Udemy;University Courses (resulting in a university degree)
7249,40-44,Male,India,Master’s degree,Product/Project Manager,I have never written code,"50,000-59,999",Coursera;DataCamp;Udemy,Coursera;DataCamp;Udemy
7250,25-29,Female,Tunisia,Master’s degree,Data Scientist,1-2 years,$0-999,DataQuest,Python;R;SQL;Bash;MATLAB;DataQuest
7251,25-29,Male,Colombia,Bachelor’s degree,Other,3-5 years,"25,000-29,999",Coursera,Python;R;SQL;C;C++;Java;Javascript;TypeScript;Bash;Coursera
7252,18-21,Male,Russia,Bachelor’s degree,Data Scientist,< 1 years,"5,000-7,499",Coursera,Python;SQL;Bash;Coursera
7253,35-39,Male,United States of America,Doctoral degree,Research Scientist,10-20 years,"100,000-124,999",University Courses (resulting in a university degree),Python;C;C++;MATLAB;University Courses (resulting in a university degree)
7254,30-34,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5-10 years,"80,000-89,999",University Courses (resulting in a university degree),Python;SQL;Bash;University Courses (resulting in a university degree)
7255,25-29,Male,India,Bachelor’s degree,Software Engineer,< 1 years,"10,000-14,999",Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn)
7256,25-29,Male,Chile,Bachelor’s degree,Data Scientist,3-5 years,"25,000-29,999",edX,Python;SQL;edX
7257,30-34,Female,United States of America,Master’s degree,Data Analyst,3-5 years,"80,000-89,999",Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning;University Courses (resulting in a university degree),Python;R;SQL;Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning;University Courses (resulting in a university degree)
7258,25-29,Male,Taiwan,Bachelor’s degree,Data Analyst,1-2 years,"20,000-24,999",Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai,Python;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);Fast.ai
7259,30-34,Male,Germany,Doctoral degree,Statistician,5-10 years,"2,000-2,999",University Courses (resulting in a university degree),R;University Courses (resulting in a university degree)
7260,35-39,Male,India,Bachelor’s degree,Software Engineer,1-2 years,"20,000-24,999",Udacity;Coursera;edX,Python;SQL;Java;Udacity;Coursera;edX
7262,25-29,Male,India,Bachelor’s degree,Data Scientist,3-5 years,"30,000-39,999",Udacity;Coursera;Fast.ai;Udemy,Python;R;SQL;Java;Udacity;Coursera;Fast.ai;Udemy
7263,22-24,Male,Other,Bachelor’s degree,Software Engineer,I have never written code,$0-999,Udacity,Udacity
7264,30-34,Male,United States of America,Master’s degree,Data Scientist,3-5 years,"125,000-149,999",Udacity;Coursera;edX;DataCamp;Fast.ai;Udemy,Python;SQL;Bash;Udacity;Coursera;edX;DataCamp;Fast.ai;Udemy
7265,22-24,Male,India,Bachelor’s degree,Data Analyst,I have never written code,$0-999,DataCamp,DataCamp
7267,55-59,Male,Italy,Master’s degree,Product/Project Manager,3-5 years,"70,000-79,999",edX,R;C++;edX
7268,40-44,Male,Chile,Master’s degree,Data Scientist,3-5 years,"50,000-59,999",Udacity;Coursera;edX;DataCamp,Python;SQL;Udacity;Coursera;edX;DataCamp
7269,40-44,Male,Thailand,Master’s degree,Software Engineer,5-10 years,"30,000-39,999",Coursera;edX;DataCamp,Python;R;SQL;Java;Javascript;Coursera;edX;DataCamp
7270,60-69,Male,United States of America,Master’s degree,Other,3-5 years,$0-999,,Python;R;
7271,22-24,Male,United States of America,Master’s degree,Research Scientist,5-10 years,"80,000-89,999",Udacity,Python;C++;MATLAB;Udacity
7272,25-29,Male,Italy,Doctoral degree,Research Scientist,5-10 years,"15,000-19,999",Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree),Python;R;MATLAB;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree)
7273,40-44,Male,Canada,Bachelor’s degree,Other,20+ years,"60,000-69,999",None,Python;SQL;Bash;None
7274,30-34,Male,Argentina,Bachelor’s degree,Software Engineer,< 1 years,"60,000-69,999",Udemy;University Courses (resulting in a university degree),Python;Javascript;Udemy;University Courses (resulting in a university degree)
7275,60-69,Female,Singapore,Master’s degree,Other,< 1 years,"10,000-14,999",DataCamp;LinkedIn Learning,Python;DataCamp;LinkedIn Learning
7276,40-44,Male,India,Doctoral degree,Other,< 1 years,"15,000-19,999",,R;
7277,22-24,Male,Mexico,Doctoral degree,Software Engineer,1-2 years,$0-999,Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning,Python;Javascript;TypeScript;MATLAB;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning
7278,45-49,Male,India,Professional degree,Research Scientist,5-10 years,"100,000-124,999",Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning,Python;R;SQL;Javascript;Bash;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning
7279,30-34,Male,Netherlands,Master’s degree,Data Analyst,3-5 years,"30,000-39,999",Coursera;edX;LinkedIn Learning;University Courses (resulting in a university degree),SQL;Coursera;edX;LinkedIn Learning;University Courses (resulting in a university degree)
7280,25-29,Male,Morocco,Master’s degree,Data Scientist,< 1 years,$0-999,Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy
7281,25-29,Male,India,Master’s degree,Data Scientist,3-5 years,"15,000-19,999",edX;DataCamp;Udemy;LinkedIn Learning,Python;R;edX;DataCamp;Udemy;LinkedIn Learning
7282,25-29,Male,Other,Master’s degree,Data Analyst,1-2 years,"1,000-1,999",Udemy,SQL;Udemy
7283,45-49,Male,United States of America,Master’s degree,Business Analyst,3-5 years,"150,000-199,999",None,Python;SQL;None
7284,22-24,Female,India,Bachelor’s degree,Data Scientist,< 1 years,"5,000-7,499",University Courses (resulting in a university degree),Python;University Courses (resulting in a university degree)
7285,30-34,Male,United States of America,Master’s degree,Research Scientist,5-10 years,"80,000-89,999",Udacity;Kaggle Courses (i.e. Kaggle Learn),Python;Javascript;Udacity;Kaggle Courses (i.e. Kaggle Learn)
7286,60-69,Male,Argentina,Professional degree,Software Engineer,3-5 years,"15,000-19,999",Kaggle Courses (i.e. Kaggle Learn),Python;R;SQL;Other;Kaggle Courses (i.e. Kaggle Learn)
7287,50-54,Male,United States of America,Master’s degree,Data Engineer,10-20 years,"60,000-69,999",Udacity;Coursera;edX;DataCamp;Udemy;LinkedIn Learning;University Courses (resulting in a university degree),Python;SQL;Udacity;Coursera;edX;DataCamp;Udemy;LinkedIn Learning;University Courses (resulting in a university degree)
7288,22-24,Male,India,Bachelor’s degree,Data Engineer,1-2 years,"15,000-19,999",Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai,Python;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai
7289,30-34,Male,Chile,Master’s degree,Data Scientist,10-20 years,"150,000-199,999",Udemy,Python;R;SQL;Udemy
7290,45-49,Male,Portugal,Master’s degree,Software Engineer,1-2 years,"25,000-29,999",University Courses (resulting in a university degree),Python;R;SQL;Java;University Courses (resulting in a university degree)
7292,22-24,Male,Other,Master’s degree,Research Scientist,1-2 years,$0-999,Kaggle Courses (i.e. Kaggle Learn),Python;SQL;C++;Java;Javascript;Kaggle Courses (i.e. Kaggle Learn)
7293,18-21,Male,India,Bachelor’s degree,Data Scientist,1-2 years,$0-999,Coursera;Udemy,Python;Coursera;Udemy
7294,25-29,Male,Other,Bachelor’s degree,Data Scientist,1-2 years,$0-999,Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;Javascript;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Udemy
7296,30-34,Male,France,Doctoral degree,Data Scientist,5-10 years,"70,000-79,999",Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;University Courses (resulting in a university degree),Python;R;SQL;Bash;Udacity;Coursera;Kaggle Courses (i.e. Kaggle Learn);Fast.ai;University Courses (resulting in a university degree)
7297,50-54,Male,United States of America,Doctoral degree,Research Scientist,< 1 years,"15,000-19,999",Coursera;edX,Python;Coursera;edX
7298,30-34,Male,Italy,Doctoral degree,Data Scientist,5-10 years,"20,000-24,999",Coursera;DataCamp;Udemy,Python;R;SQL;Bash;Coursera;DataCamp;Udemy
7299,55-59,Male,Brazil,Bachelor’s degree,Software Engineer,10-20 years,"5,000-7,499",Coursera;edX;Udemy,Python;R;SQL;C;C++;Javascript;TypeScript;Coursera;edX;Udemy
7300,25-29,Male,France,Master’s degree,Data Analyst,1-2 years,"40,000-49,999",Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;R;SQL;Kaggle Courses (i.e. Kaggle Learn);Udemy
7303,22-24,Male,Peru,Bachelor’s degree,Data Scientist,1-2 years,"15,000-19,999",Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning;University Courses (resulting in a university degree),Python;R;SQL;Bash;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy;LinkedIn Learning;University Courses (resulting in a university degree)
7305,22-24,Male,United States of America,Master’s degree,Data Scientist,1-2 years,"50,000-59,999",Udacity;edX;DataCamp;DataQuest;Udemy;University Courses (resulting in a university degree),Python;SQL;Bash;Udacity;edX;DataCamp;DataQuest;Udemy;University Courses (resulting in a university degree)
7306,35-39,Male,Ukraine,Master’s degree,Data Scientist,1-2 years,"10,000-14,999",Coursera,Python;Coursera
7308,35-39,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,3-5 years,"70,000-79,999",Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning,Python;SQL;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning
7309,25-29,Male,Japan,Bachelor’s degree,Data Scientist,3-5 years,"70,000-79,999",Coursera,Python;R;SQL;Javascript;Coursera
7310,40-44,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Statistician,1-2 years,"80,000-89,999",Coursera;Kaggle Courses (i.e. Kaggle Learn),Python;R;SQL;Coursera;Kaggle Courses (i.e. Kaggle Learn)
7311,35-39,Male,India,Master’s degree,Product/Project Manager,1-2 years,"30,000-39,999",Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy,Python;R;SQL;Java;Javascript;Bash;Coursera;edX;Kaggle Courses (i.e. Kaggle Learn);Udemy
7312,22-24,Male,United States of America,Master’s degree,Research Scientist,3-5 years,"150,000-199,999",None,Python;SQL;None
7313,25-29,Male,India,Master’s degree,Software Engineer,< 1 years,"10,000-14,999",Coursera,Python;C;C++;Java;Coursera
7314,25-29,Male,Pakistan,Master’s degree,Data Scientist,3-5 years,"10,000-14,999",Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning;University Courses (resulting in a university degree),Python;SQL;Udacity;Coursera;DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning;University Courses (resulting in a university degree)
7315,30-34,Male,United States of America,Master’s degree,Data Scientist,5-10 years,"100,000-124,999",Udacity;Coursera;edX;University Courses (resulting in a university degree),Python;SQL;Udacity;Coursera;edX;University Courses (resulting in a university degree)
7316,25-29,Male,India,Bachelor’s degree,Data Scientist,1-2 years,"60,000-69,999",Udemy,Python;Udemy
7318,30-34,Male,Tunisia,Master’s degree,Data Engineer,1-2 years,"5,000-7,499",Coursera;DataCamp;DataQuest,Python;Coursera;DataCamp;DataQuest
7319,35-39,Female,United States of America,Master’s degree,Data Analyst,5-10 years,"150,000-199,999",Coursera,SQL;Coursera
7321,40-44,Male,Mexico,Master’s degree,Business Analyst,I have never written code,"20,000-24,999",None,None
7322,25-29,Female,Mexico,Master’s degree,Software Engineer,< 1 years,"10,000-14,999",Coursera;Udemy;University Courses (resulting in a university degree),Python;R;Java;Javascript;Coursera;Udemy;University Courses (resulting in a university degree)
7323,30-34,Male,Peru,Master’s degree,Business Analyst,1-2 years,"5,000-7,499",Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree),R;SQL;Kaggle Courses (i.e. Kaggle Learn);Udemy;University Courses (resulting in a university degree)
7324,25-29,Male,India,Bachelor’s degree,Data Scientist,< 1 years,$0-999,Udemy,Python;SQL;Udemy
7325,22-24,Male,South Africa,Master’s degree,Data Scientist,1-2 years,"25,000-29,999",Udacity;Udemy;University Courses (resulting in a university degree),Python;R;SQL;Other;Udacity;Udemy;University Courses (resulting in a university degree)
7326,40-44,Female,Italy,Bachelor’s degree,Product/Project Manager,I have never written code,"50,000-59,999",DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning;University Courses (resulting in a university degree),DataCamp;Kaggle Courses (i.e. Kaggle Learn);LinkedIn Learning;University Courses (resulting in a university degree)
