Age,Gender,Country,Formal_Education,Position,Years_Coding,Salary
27.0,Male,Russia,Master’s degree,Data Scientist,2.0,12499.5
27.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,137499.5
37.0,Male,United States of America,Bachelor’s degree,Other,20.0,224999.5
37.0,Male,United States of America,Master’s degree,Data Scientist,10.0,174999.5
32.0,Male,Mexico,Master’s degree,Research Scientist,10.0,94999.5
42.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,20.0,112499.5
42.0,Male,United States of America,Master’s degree,Data Scientist,2.0,137499.5
37.0,Male,Germany,Doctoral degree,Data Scientist,10.0,94999.5
27.0,Female,India,Doctoral degree,Research Scientist,2.0,8749.5
42.0,Male,India,Bachelor’s degree,Software Engineer,2.0,44999.5
19.5,Male,Indonesia,Bachelor’s degree,Data Scientist,2.0,6249.5
27.0,Male,Other,Master’s degree,Other,0.0,1499.5
27.0,Male,Germany,Doctoral degree,Research Scientist,10.0,137499.5
42.0,Male,France,Master’s degree,Data Scientist,5.0,112499.5
42.0,Female,France,Doctoral degree,Statistician,20.0,2499.5
23.0,Male,Peru,Bachelor’s degree,Other,2.0,3499.5
27.0,Male,Algeria,Doctoral degree,Software Engineer,2.0,8749.5
32.0,Male,Israel,Master’s degree,Data Scientist,5.0,74999.5
32.0,Male,Israel,Master’s degree,Data Scientist,5.0,137499.5
52.0,Male,Other,Some college/university study without earning a bachelor’s degree,Data Scientist,10.0,44999.5
27.0,Male,Sweden,Master’s degree,Data Scientist,5.0,4499.5
32.0,Male,Russia,Doctoral degree,Research Scientist,10.0,22499.5
32.0,Male,Ukraine,Doctoral degree,Data Scientist,2.0,12499.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5.0,74999.5
32.0,Male,Other,Bachelor’s degree,Business Analyst,5.0,22499.5
52.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Data Scientist,2.0,137499.5
42.0,Male,Indonesia,Bachelor’s degree,Other,2.0,74999.5
52.0,Male,Poland,Master’s degree,Software Engineer,0.0,64999.5
37.0,Male,Israel,Doctoral degree,Product/Project Manager,10.0,112499.5
27.0,Female,United States of America,Bachelor’s degree,Data Scientist,10.0,174999.5
57.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,274999.5
37.0,Male,Brazil,Master’s degree,Other,20.0,112499.5
32.0,Female,Canada,Master’s degree,Data Analyst,10.0,54999.5
27.0,Male,Taiwan,Master’s degree,Software Engineer,5.0,22499.5
42.0,Male,South Korea,Doctoral degree,Data Scientist,5.0,12499.5
23.0,Male,Japan,Bachelor’s degree,Data Scientist,5.0,6249.5
52.0,Male,United States of America,Master’s degree,Data Engineer,20.0,112499.5
64.5,Male,India,Master’s degree,Software Engineer,5.0,112499.5
32.0,Male,India,Master’s degree,Business Analyst,5.0,17499.5
52.0,Male,United States of America,Master’s degree,Research Scientist,5.0,174999.5
57.0,Male,Australia,Master’s degree,Other,10.0,84999.5
47.0,Male,Canada,Some college/university study without earning a bachelor’s degree,Software Engineer,5.0,84999.5
57.0,Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Product/Project Manager,10.0,27499.5
32.0,Male,New Zealand,Bachelor’s degree,Data Analyst,2.0,54999.5
27.0,Male,Czech Republic,Master’s degree,Data Scientist,5.0,22499.5
32.0,Male,India,Bachelor’s degree,Product/Project Manager,20.0,27499.5
32.0,Male,Russia,Master’s degree,Product/Project Manager,10.0,3499.5
27.0,Male,"Iran, Islamic Republic of...",Master’s degree,Research Scientist,5.0,3499.5
27.0,Male,Spain,Master’s degree,Data Scientist,5.0,34999.5
27.0,Male,Germany,Doctoral degree,Data Scientist,20.0,74999.5
52.0,Male,India,Doctoral degree,Research Scientist,10.0,12499.5
23.0,Male,India,Bachelor’s degree,Data Engineer,5.0,3499.5
32.0,Male,Russia,Master’s degree,Research Scientist,20.0,22499.5
32.0,Male,Russia,Master’s degree,Data Scientist,10.0,44999.5
37.0,Male,Hong Kong (S.A.R.),Master’s degree,Other,10.0,94999.5
37.0,Male,Singapore,Master’s degree,Data Scientist,5.0,137499.5
47.0,Male,Japan,Master’s degree,Data Analyst,5.0,74999.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,137499.5
47.0,Male,Spain,Master’s degree,Business Analyst,2.0,84999.5
37.0,Male,Portugal,Master’s degree,Product/Project Manager,5.0,22499.5
27.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,112499.5
42.0,Female,Japan,Doctoral degree,Research Scientist,20.0,400000.0
27.0,Male,Switzerland,Master’s degree,Data Scientist,2.0,8749.5
23.0,Female,Japan,Bachelor’s degree,Other,0.0,3499.5
27.0,Male,India,Professional degree,Software Engineer,5.0,22499.5
27.0,Male,India,Master’s degree,Business Analyst,2.0,6249.5
37.0,Male,Spain,Master’s degree,Data Analyst,5.0,34999.5
27.0,Male,Other,Master’s degree,Data Scientist,5.0,22499.5
27.0,Male,Singapore,Bachelor’s degree,Data Analyst,2.0,34999.5
23.0,Male,India,Bachelor’s degree,Data Analyst,5.0,8749.5
32.0,Female,United States of America,Bachelor’s degree,Product/Project Manager,10.0,12499.5
32.0,Male,India,Bachelor’s degree,Software Engineer,0.0,17499.5
47.0,Female,Spain,Professional degree,Product/Project Manager,0.0,44999.5
32.0,Male,United States of America,Master’s degree,Other,10.0,224999.5
32.0,Male,Germany,Doctoral degree,Data Scientist,10.0,64999.5
23.0,Male,India,Master’s degree,Data Scientist,2.0,22499.5
32.0,Male,Netherlands,Master’s degree,Data Scientist,10.0,94999.5
37.0,Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,2.0,44999.5
32.0,Female,Kenya,Master’s degree,Data Analyst,2.0,6249.5
37.0,Female,Norway,Master’s degree,Data Scientist,10.0,74999.5
37.0,Male,Nigeria,Master’s degree,Data Scientist,2.0,3499.5
27.0,Male,Colombia,Master’s degree,Data Scientist,5.0,22499.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,20.0,174999.5
37.0,Female,South Korea,Master’s degree,Software Engineer,2.0,34999.5
52.0,Female,United States of America,Master’s degree,Product/Project Manager,5.0,64999.5
32.0,Male,Singapore,Master’s degree,Data Scientist,10.0,94999.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
47.0,Female,South Korea,Master’s degree,Other,0.0,54999.5
37.0,Male,United States of America,Master’s degree,Software Engineer,5.0,137499.5
23.0,Male,United States of America,Bachelor’s degree,Other,10.0,94999.5
37.0,Male,United States of America,Bachelor’s degree,Business Analyst,5.0,54999.5
27.0,Male,United States of America,Master’s degree,Research Scientist,5.0,22499.5
27.0,Male,Taiwan,Master’s degree,Data Analyst,5.0,27499.5
47.0,Male,United States of America,Master’s degree,Data Analyst,2.0,137499.5
42.0,Female,South Korea,Doctoral degree,Research Scientist,10.0,2499.5
27.0,Male,Australia,Bachelor’s degree,Software Engineer,5.0,64999.5
57.0,Male,Taiwan,Bachelor’s degree,Product/Project Manager,20.0,74999.5
52.0,Male,India,Professional degree,Other,2.0,44999.5
32.0,Male,Germany,Master’s degree,Data Engineer,10.0,112499.5
32.0,Female,India,Doctoral degree,Other,0.0,112499.5
23.0,Male,India,Bachelor’s degree,Data Engineer,2.0,8749.5
27.0,Female,Other,Master’s degree,Software Engineer,2.0,12499.5
27.0,Male,Italy,Master’s degree,Data Scientist,10.0,22499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,10.0,137499.5
47.0,Male,Italy,Professional degree,Data Scientist,20.0,112499.5
27.0,Female,Russia,Master’s degree,Software Engineer,5.0,1499.5
42.0,Male,India,Professional degree,Data Engineer,10.0,54999.5
32.0,Male,China,Master’s degree,Business Analyst,2.0,22499.5
27.0,Male,India,Bachelor’s degree,Data Scientist,10.0,44999.5
37.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Statistician,20.0,84999.5
47.0,Male,Netherlands,Master’s degree,Data Scientist,20.0,54999.5
27.0,Male,Netherlands,Master’s degree,Data Scientist,10.0,64999.5
27.0,Male,Italy,Master’s degree,Data Scientist,5.0,34999.5
37.0,Male,Other,Doctoral degree,Data Engineer,10.0,34999.5
27.0,Male,Germany,Doctoral degree,Research Scientist,5.0,34999.5
42.0,Male,Japan,Master’s degree,Data Scientist,20.0,74999.5
27.0,Male,Other,Doctoral degree,Data Analyst,2.0,12499.5
32.0,Male,Ireland,Master’s degree,Data Scientist,10.0,64999.5
32.0,Male,Belgium,Doctoral degree,Research Scientist,2.0,44999.5
64.5,Male,Spain,Doctoral degree,Business Analyst,2.0,174999.5
27.0,Male,Other,Doctoral degree,DBA/Database Engineer,10.0,34999.5
27.0,Female,Thailand,Master’s degree,Data Scientist,10.0,12499.5
42.0,Male,Russia,Bachelor’s degree,Research Scientist,5.0,12499.5
27.0,Male,Poland,Doctoral degree,Software Engineer,10.0,22499.5
47.0,Male,Other,Bachelor’s degree,Research Scientist,2.0,6249.5
27.0,Male,Morocco,Master’s degree,Data Scientist,5.0,1499.5
32.0,Male,Kenya,Master’s degree,DBA/Database Engineer,10.0,34999.5
42.0,Male,Other,Doctoral degree,Other,20.0,84999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,10.0,112499.5
23.0,Male,India,Bachelor’s degree,Data Scientist,2.0,6249.5
27.0,Male,Russia,Doctoral degree,Software Engineer,2.0,22499.5
57.0,Male,United States of America,Bachelor’s degree,Data Analyst,20.0,54999.5
27.0,Male,India,Bachelor’s degree,Other,0.0,2499.5
64.5,Female,Greece,Doctoral degree,Research Scientist,0.0,34999.5
27.0,Male,Tunisia,Doctoral degree,Data Scientist,2.0,1499.5
37.0,Female,Brazil,Bachelor’s degree,Data Scientist,20.0,54999.5
32.0,Male,Chile,Master’s degree,Data Engineer,10.0,2499.5
37.0,Male,Belgium,Master’s degree,Data Scientist,10.0,64999.5
42.0,Female,Netherlands,Doctoral degree,Research Scientist,20.0,94999.5
23.0,Male,Russia,Master’s degree,Software Engineer,2.0,112499.5
32.0,Male,India,Doctoral degree,Data Scientist,5.0,12499.5
23.0,Male,Other,Doctoral degree,Research Scientist,5.0,224999.5
27.0,Male,India,Master’s degree,Software Engineer,5.0,2499.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,5.0,44999.5
32.0,Male,Germany,Master’s degree,Data Analyst,5.0,44999.5
32.0,Male,Pakistan,Doctoral degree,Data Scientist,5.0,1499.5
42.0,Male,Greece,Doctoral degree,Data Scientist,20.0,112499.5
37.0,Male,France,Master’s degree,Other,2.0,44999.5
32.0,Male,India,Master’s degree,Data Scientist,10.0,22499.5
27.0,Male,United States of America,Master’s degree,Data Analyst,5.0,84999.5
23.0,Female,United States of America,Master’s degree,Data Scientist,5.0,34999.5
27.0,Male,Kenya,Bachelor’s degree,Other,2.0,1499.5
64.5,Male,Ukraine,Doctoral degree,Research Scientist,20.0,3499.5
32.0,Male,Italy,Master’s degree,Business Analyst,10.0,27499.5
27.0,Male,Spain,Master’s degree,Data Scientist,5.0,54999.5
23.0,Male,Other,Bachelor’s degree,Research Scientist,5.0,12499.5
23.0,Female,United States of America,Bachelor’s degree,Data Analyst,5.0,84999.5
27.0,Female,India,Master’s degree,Data Analyst,2.0,2499.5
27.0,Male,France,Master’s degree,Data Scientist,10.0,44999.5
27.0,Male,Brazil,Master’s degree,Research Scientist,0.0,12499.5
32.0,Male,Russia,Master’s degree,Data Scientist,2.0,3499.5
32.0,Female,United States of America,Master’s degree,Data Scientist,2.0,94999.5
27.0,Male,India,Professional degree,Data Analyst,5.0,224999.5
23.0,Male,United States of America,Doctoral degree,Data Scientist,5.0,17499.5
42.0,Male,Brazil,Master’s degree,Other,20.0,44999.5
52.0,Male,Other,Master’s degree,Software Engineer,20.0,44999.5
27.0,Male,Belgium,Master’s degree,Software Engineer,10.0,34999.5
57.0,Male,Peru,Master’s degree,Product/Project Manager,2.0,17499.5
52.0,Male,United States of America,Doctoral degree,Other,20.0,74999.5
37.0,Male,Taiwan,Professional degree,Software Engineer,2.0,2499.5
37.0,Male,Germany,Master’s degree,Software Engineer,2.0,74999.5
32.0,Male,Nigeria,Bachelor’s degree,DBA/Database Engineer,2.0,3499.5
27.0,Male,India,Bachelor’s degree,Business Analyst,2.0,12499.5
42.0,Female,France,Master’s degree,Product/Project Manager,2.0,44999.5
27.0,Male,Other,Master’s degree,Research Scientist,5.0,1499.5
52.0,Male,United Kingdom of Great Britain and Northern Ireland,Professional degree,Other,20.0,174999.5
32.0,Female,Spain,Doctoral degree,Research Scientist,10.0,27499.5
37.0,Female,Japan,Bachelor’s degree,Data Analyst,10.0,74999.5
27.0,Male,France,Master’s degree,Data Scientist,2.0,44999.5
32.0,Male,Japan,Bachelor’s degree,DBA/Database Engineer,2.0,4499.5
23.0,Male,Other,Bachelor’s degree,Data Scientist,5.0,22499.5
32.0,Male,Ukraine,Master’s degree,Data Scientist,2.0,1499.5
37.0,Female,United States of America,Master’s degree,Data Analyst,5.0,74999.5
32.0,Female,United States of America,Doctoral degree,Data Analyst,2.0,27499.5
27.0,Male,Malaysia,Bachelor’s degree,Data Engineer,5.0,84999.5
32.0,Male,Nigeria,Master’s degree,Software Engineer,2.0,2499.5
64.5,Male,Netherlands,Master’s degree,Data Scientist,20.0,54999.5
23.0,Male,India,Master’s degree,Data Scientist,5.0,54999.5
27.0,Prefer not to say,China,Master’s degree,Software Engineer,5.0,44999.5
37.0,Male,India,Master’s degree,Data Scientist,20.0,74999.5
23.0,Male,Other,Master’s degree,Business Analyst,2.0,4499.5
42.0,Male,Hungary,Bachelor’s degree,Software Engineer,5.0,400000.0
27.0,Male,United States of America,Master’s degree,Software Engineer,2.0,112499.5
32.0,Male,Czech Republic,Doctoral degree,Research Scientist,5.0,34999.5
27.0,Male,Japan,Master’s degree,Data Scientist,5.0,54999.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,10.0,94999.5
37.0,Male,Canada,Master’s degree,Other,2.0,44999.5
42.0,Male,Japan,Doctoral degree,Data Engineer,20.0,8749.5
37.0,Male,France,Master’s degree,Data Analyst,20.0,54999.5
27.0,Male,Norway,Doctoral degree,Data Scientist,5.0,54999.5
27.0,Female,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,5.0,54999.5
32.0,Male,United States of America,Doctoral degree,Other,20.0,137499.5
27.0,Male,Japan,Master’s degree,Data Scientist,10.0,44999.5
42.0,Male,India,Professional degree,Software Engineer,5.0,22499.5
32.0,Male,United States of America,Master’s degree,Software Engineer,5.0,137499.5
37.0,Male,India,Master’s degree,Data Scientist,5.0,174999.5
23.0,Male,Brazil,Bachelor’s degree,Software Engineer,5.0,4499.5
32.0,Male,United States of America,Master’s degree,Data Scientist,5.0,84999.5
32.0,Male,India,Master’s degree,Statistician,5.0,27499.5
37.0,Male,Switzerland,Master’s degree,Statistician,5.0,137499.5
23.0,Male,United States of America,Master’s degree,Research Scientist,2.0,34999.5
52.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,2.0,112499.5
19.5,Female,India,Bachelor’s degree,Software Engineer,2.0,1499.5
37.0,Male,Russia,Professional degree,Product/Project Manager,5.0,44999.5
42.0,Male,Taiwan,Doctoral degree,Data Scientist,10.0,54999.5
37.0,Male,India,Master’s degree,Business Analyst,10.0,84999.5
64.5,Male,United States of America,Doctoral degree,Other,0.0,94999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,10.0,112499.5
32.0,Female,Saudi Arabia,Professional degree,Research Scientist,10.0,54999.5
52.0,Male,Taiwan,Master’s degree,Research Scientist,0.0,54999.5
37.0,Female,United States of America,Master’s degree,Data Scientist,20.0,137499.5
37.0,Male,Germany,Master’s degree,Data Scientist,10.0,64999.5
52.0,Female,Russia,Doctoral degree,Research Scientist,2.0,12499.5
42.0,Male,India,Master’s degree,DBA/Database Engineer,20.0,6249.5
32.0,Female,United States of America,Master’s degree,Data Analyst,2.0,54999.5
47.0,Male,Argentina,Master’s degree,Business Analyst,5.0,12499.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,10.0,1499.5
37.0,Male,Russia,Professional degree,Product/Project Manager,5.0,44999.5
57.0,Male,Other,Master’s degree,Software Engineer,5.0,22499.5
32.0,Male,Italy,Master’s degree,Product/Project Manager,5.0,54999.5
37.0,Male,Japan,Master’s degree,Data Engineer,2.0,44999.5
27.0,Male,Brazil,Doctoral degree,Data Scientist,10.0,8749.5
52.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,224999.5
32.0,Female,United States of America,Master’s degree,Data Analyst,2.0,84999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,112499.5
27.0,Male,Hungary,Doctoral degree,Research Scientist,5.0,12499.5
37.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,2.0,2499.5
37.0,Male,Brazil,Professional degree,Business Analyst,20.0,34999.5
37.0,Female,Brazil,Bachelor’s degree,Data Analyst,5.0,4499.5
